language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.90  T=4.29 s (1832.2 files/s, 275093.4 lines/s)"
Java,./hibernate-core/src/main/java/org/hibernate/internal/util/StringHelper.java,75,164,542
XML,./documentation/src/main/docbook/manual/en-US/content/example_mappings.xml,121,2,539
Java,./hibernate-core/src/main/java/org/hibernate/id/IdentifierGeneratorHelper.java,96,84,539
Java,./hibernate-core/src/test/java/org/hibernate/test/cascade/circle/MultiPathCircleCascadeTest.java,120,49,537
XML,./documentation/src/main/docbook/devguide/en-US/Caching.xml,15,0,536
Java,./hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/query/QueryTest.java,85,41,536
XML,./documentation/src/main/docbook/manual/en-US/content/association_mapping.xml,99,0,526
Java,./hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentList.java,82,45,525
Java,./hibernate-core/src/main/java/org/hibernate/cfg/Ejb3Column.java,70,42,524
Java,./hibernate-core/src/main/java/org/hibernate/metamodel/source/annotations/entity/ConfiguredClass.java,87,96,524
Java,./hibernate-core/src/test/java/org/hibernate/test/hql/ASTParserLoadingOrderByTest.java,61,118,523
XML,./documentation/src/main/docbook/manual/en-US/content/toolset_guide.xml,87,1,521
Java,./hibernate-core/src/test/java/org/hibernate/test/legacy/CustomPersister.java,121,52,519
Java,./hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/AuditedPropertiesReader.java,70,138,510
Java,./hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/InfinispanRegionFactoryTestCase.java,44,30,506
Java,./hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentMap.java,83,62,500
Java,./hibernate-core/src/main/java/org/hibernate/mapping/Collection.java,127,43,500
XML,./documentation/src/main/docbook/devguide/en-US/chapters/transactions/Transactions.xml,35,0,499
Java,./hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/FromElement.java,106,91,498
PO File,./documentation/src/main/docbook/manual/ko-KR/content/persistent_classes.po,56,61,497
Java,./hibernate-core/src/test/java/org/hibernate/test/annotations/xml/ejb3/Ejb3XmlOneToManyTest.java,30,43,495
Java,./hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/ejb3configuration/PersisterClassProviderTest.java,116,24,494
Java,./hibernate-core/src/test/java/org/hibernate/test/readonly/ReadOnlyTest.java,94,34,492
Java,./hibernate-core/src/main/java/org/hibernate/cfg/annotations/TableBinder.java,54,66,491
Java,./hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/access/PutFromLoadValidatorUnitTestCase.java,51,40,491
Java,./hibernate-core/src/main/java/org/hibernate/event/internal/DefaultFlushEntityEventListener.java,88,90,488
PO File,./documentation/src/main/docbook/manual/ko-KR/content/architecture.po,52,52,486
Java,./hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/stress/SecondLevelCacheStressTestCase.java,90,50,486
Java,./hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/EntityManagerFactoryImpl.java,73,48,482
Java,./hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/BasicTransactionalTestCase.java,75,54,481
Java,./hibernate-core/src/main/java/org/hibernate/type/CollectionType.java,119,198,479
CSS,./shared/javadoc/stylesheet.css,23,30,479
Java,./hibernate-core/src/main/java/org/hibernate/dialect/HSQLDialect.java,80,90,476
Java,./hibernate-core/src/main/java/org/hibernate/metamodel/source/internal/MetadataImpl.java,89,38,472
Java,./hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/path/AbstractFromImpl.java,102,46,463
Java,./hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/management/impl/EhcacheStatsImpl.java,57,37,461
Java,./hibernate-core/src/test/java/org/hibernate/metamodel/source/annotations/entity/InheritanceBindingTest.java,39,28,459
Java,./hibernate-core/src/test/java/org/hibernate/test/annotations/embedded/EmbeddedTest.java,43,35,459
Java,./hibernate-envers/src/test/java/org/hibernate/envers/test/integration/proxy/RemovedObjectQueryTest.java,114,30,452
Java,./hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/DotNode.java,72,194,450
Java,./hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/InfinispanRegionFactory.java,84,110,450
XML,./documentation/src/main/docbook/devguide/en-US/appendices/legacy_criteria/Legacy_Criteria.xml,91,3,449
Java,./hibernate-core/src/test/java/org/hibernate/test/annotations/xml/ejb3/Ejb3XmlManyToManyTest.java,28,39,448
Java,./hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentBag.java,68,76,446
Java,./hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/OneToManyTest.java,41,36,446
Java,./hibernate-core/src/main/java/org/hibernate/metamodel/source/annotations/xml/mocker/AnnotationMocker.java,67,46,444
Java,./hibernate-core/src/main/java/org/hibernate/tool/hbm2ddl/SchemaExport.java,65,112,444
Java,./hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/entity/AbstractEntityRegionAccessStrategyTestCase.java,114,59,443
Java,./hibernate-testing/src/main/java/org/hibernate/testing/junit4/BaseCoreFunctionalTestCase.java,71,39,442
Java,./hibernate-core/src/main/java/org/hibernate/dialect/Oracle8iDialect.java,103,74,437
XML,./documentation/src/main/docbook/manual/en-US/content/query_criteria.xml,90,3,434
Java,./hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/JdbcCoordinatorImpl.java,61,85,434
Java,./hibernate-core/src/main/java/org/hibernate/engine/spi/QueryParameters.java,67,91,434
XML,./documentation/src/main/docbook/devguide/en-US/Data_Categorizations.xml,19,0,433
XML,./documentation/src/main/docbook/manual/en-US/content/inheritance_mapping.xml,62,0,432
Java,./hibernate-core/src/test/java/org/hibernate/test/nonflushedchanges/SaveOrUpdateTest.java,78,35,432
Java,./hibernate-core/src/main/java/org/hibernate/loader/hql/QueryLoader.java,73,114,430
SVG,./documentation/src/main/docbook/manual/en-US/images/full_cream.svg,0,1,428
Java,./hibernate-core/src/test/java/org/hibernate/test/ops/SaveOrUpdateTest.java,87,27,426
Java,./hibernate-core/src/test/java/org/hibernate/test/annotations/query/QueryAndSQLTest.java,35,38,425
Java,./hibernate-core/src/main/java/org/hibernate/tuple/ElementWrapper.java,137,36,424
Java,./hibernate-core/src/main/java/org/hibernate/hql/internal/ast/QueryTranslatorImpl.java,68,123,423
XML,./documentation/src/main/docbook/devguide/en-US/appendix-Configuration_Properties.xml,6,0,422
Java,./hibernate-core/src/test/java/org/hibernate/test/naturalid/mutable/MutableNaturalIdTest.java,83,26,420
PO File,./documentation/src/main/docbook/manual/de-DE/content/batch.po,45,524,415
Java,./hibernate-core/src/main/java/org/hibernate/metamodel/binding/EntityBinding.java,104,86,415
Java,./hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/StoredProcedureQueryImpl.java,76,42,415
Java,./hibernate-core/src/main/java/org/hibernate/persister/collection/OneToManyPersister.java,61,58,413
PO File,./documentation/src/main/docbook/manual/de-DE/content/inheritance_mapping.po,82,722,411
Java,./hibernate-core/src/test/java/org/hibernate/test/annotations/reflection/JPAOverriddenAnnotationReaderTest.java,37,27,411
Java,./hibernate-core/src/test/java/org/hibernate/test/tm/CMTTest.java,76,56,410
Java,./hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetomany/detached/DoubleJoinColumnBidirectionalList.java,60,34,410
Java,./hibernate-core/src/main/java/org/hibernate/type/EntityType.java,71,248,409
PO File,./documentation/src/main/docbook/manual/fr-FR/content/inheritance_mapping.po,74,98,408
Java,./hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentSet.java,60,59,408
PO File,./documentation/src/main/docbook/manual/fr-FR/content/batch.po,35,40,407
PO File,./documentation/src/main/docbook/manual/zh-CN/content/toolset_guide.po,150,411,407
PO File,./documentation/src/main/docbook/manual/de-DE/content/architecture.po,57,499,403
Java,./hibernate-core/src/main/java/org/hibernate/procedure/internal/ProcedureCallImpl.java,68,81,403
Java,./hibernate-core/src/main/java/org/hibernate/type/EnumType.java,63,52,403
Java,./hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/packaging/PackagedEntityManagerTest.java,53,33,403
PO File,./documentation/src/main/docbook/manual/ja-JP/content/inheritance_mapping.po,82,451,402
PO File,./documentation/src/main/docbook/manual/es-ES/content/batch.po,36,47,401
Java,./hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentIdentifierBag.java,56,52,400
Java,./hibernate-core/src/main/java/org/hibernate/dialect/Cache71Dialect.java,64,247,400
Java,./hibernate-envers/src/test/java/org/hibernate/envers/test/integration/components/DefaultValueComponents.java,70,35,400
PO File,./documentation/src/main/docbook/manual/zh-CN/content/transactions.po,131,392,399
Java,./hibernate-core/src/main/java/org/hibernate/hql/internal/classic/PathExpressionParser.java,75,53,397
Java,./hibernate-envers/src/test/java/org/hibernate/envers/test/integration/strategy/ValidityAuditStrategyRevEndTsTest.java,70,45,397
Java,./hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/FromElementFactory.java,46,74,396
Java,./hibernate-core/src/test/java/org/hibernate/test/proxy/ProxyTest.java,67,52,396
PO File,./documentation/src/main/docbook/manual/es-ES/content/inheritance_mapping.po,65,76,395
PO File,./documentation/src/main/docbook/manual/pt-BR/content/batch.po,36,141,395
PO File,./documentation/src/main/docbook/manual/pt-BR/content/inheritance_mapping.po,65,170,395
Java,./hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/ConcurrentWriteTest.java,56,99,395
Java,./hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/JdbcServicesImpl.java,59,44,394
