module,revisions,code
documentation/src/main/docbook/devguide/en-US/extras/hql_delete.java,1,8
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/strategy/NonStrictReadWriteEhcacheCollectionRegionAccessStrategy.java,1,45
hibernate-core/src/main/java/org/hibernate/internal/FilterImpl.java,1,77
hibernate-core/src/main/java/org/hibernate/sql/InsertSelect.java,1,60
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/spi/ClassLoadingException.java,1,10
hibernate-core/src/main/java/org/hibernate/cfg/ExtendedMappings.java,1,4
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/oracle/Mappings.hbm.xml,1,213
hibernate-testing/src/main/java/org/hibernate/testing/SkipForDialects.java,1,10
hibernate-core/src/main/java/org/hibernate/cache/spi/CacheDataDescription.java,1,7
hibernate-envers/src/main/java/org/hibernate/envers/internal/revisioninfo/DefaultRevisionInfoGenerator.java,1,88
hibernate-core/src/test/java/org/hibernate/test/version/db/DbVersionTest.java,1,85
hibernate-core/src/test/java/org/hibernate/test/annotations/access/jpa/Color.java,1,33
hibernate-core/src/main/java/org/hibernate/cache/spi/package.html,1,13
hibernate-core/src/main/java/org/hibernate/sql/QuerySelect.java,1,156
hibernate-core/src/test/java/org/hibernate/test/event/collection/association/bidirectional/onetomany/BidirectionalOneToManyBagCollectionEventTest.java,1,23
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/internal/advisor/AdviceNodeDescriptorEntityReference.java,1,28
hibernate-core/src/test/java/org/hibernate/test/annotations/query/Employee.java,1,33
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/CustomStoredProcTestSupport.java,1,68
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/CollectionRefEdEntity.java,1,70
hibernate-core/src/main/java/org/hibernate/proxy/pojo/BasicLazyInitializer.java,1,89
hibernate-core/src/test/java/org/hibernate/test/lob/LongStringHolder.java,1,17
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/components/relations/OneToManyComponent.java,1,55
hibernate-core/src/main/java/org/hibernate/engine/profile/package-info.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditparents/ExplicitTransitiveChildEntity.java,1,47
hibernate-envers/src/main/java/org/hibernate/envers/query/internal/impl/RevisionsOfEntityQuery.java,1,102
hibernate-envers/src/main/java/org/hibernate/envers/event/spi/EnversPostCollectionRecreateEventListenerImpl.java,1,19
hibernate-core/src/test/java/org/hibernate/dialect/resolver/DialectResolverTest.java,1,73
hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/BasicBinder.java,1,55
hibernate-ehcache/src/test/java/org/hibernate/test/cache/ehcache/EhCacheRegionTest.java,1,26
hibernate-core/src/test/java/org/hibernate/test/event/collection/values/ParentWithCollectionOfValues.java,1,14
hibernate-core/src/main/java/org/hibernate/engine/config/internal/ConfigurationServiceInitiator.java,1,16
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/LongTypeDescriptor.java,1,69
hibernate-core/src/main/java/org/hibernate/hql/internal/QuerySplitter.java,1,92
hibernate-infinispan/src/test/resources/2lc-test-tcp.xml,1,57
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Dependent.java,1,12
hibernate-core/src/main/java/org/hibernate/loader/collection/BatchingCollectionInitializerBuilder.java,1,49
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/criteria/subquery/CorrelatedSubqueryTest.java,1,94
hibernate-core/src/test/java/org/hibernate/test/nonflushedchanges/CreateTest.java,1,232
hibernate-core/src/test/java/org/hibernate/test/annotations/embeddables/Investor.java,1,26
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/ListRefIngEntity.java,1,69
hibernate-core/src/main/java/org/hibernate/annotations/FilterJoinTables.java,1,10
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditedAtSuperclassLevel/AuditedAllMappedSuperclass.java,1,43
hibernate-core/src/main/java/org/hibernate/metamodel/source/internal/HibernateTypeResolver.java,1,222
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/data/LobTestEntity.java,1,89
hibernate-core/src/main/java/org/hibernate/metamodel/domain/Component.java,1,19
hibernate-core/src/test/java/org/hibernate/test/propertyref/inheritence/union/Person.hbm.xml,1,24
hibernate-core/src/test/java/org/hibernate/test/propertyref/component/partial/Mapping.hbm.xml,1,19
hibernate-core/src/test/java/org/hibernate/test/annotations/collectionelement/embeddables/withcustomenumdef/Location.java,1,37
hibernate-core/src/test/java/org/hibernate/test/annotations/entity/BasicHibernateAnnotationsTest.java,1,590
documentation/src/main/style/images/images/org/hibernate/docbook/callouts/14.svg,1,19
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/Owner.java,1,38
hibernate-core/src/test/java/org/hibernate/test/collectionalias/TableA.java,1,73
hibernate-core/src/test/java/org/hibernate/test/typedescriptor/CharInNativeQueryTest.java,1,36
hibernate-core/src/main/java/org/hibernate/mapping/IdentifierBag.java,1,16
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/predicate/ComparisonPredicate.java,1,143
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/util/GetIdentifierTest.java,1,89
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/detached/ListJoinColumnBidirectionalInheritanceRefEdChildEntity.java,1,63
hibernate-core/src/test/java/org/hibernate/test/annotations/access/xml/Driver.java,1,23
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/StrTestPrivSeqEntity.java,1,65
hibernate-core/src/main/java/org/hibernate/metamodel/source/annotations/entity/ComponentAttributeSourceImpl.java,1,172
hibernate-core/src/test/java/org/hibernate/test/annotations/idmanytoone/CourseStudent.java,1,42
hibernate-envers/src/main/java/org/hibernate/envers/DefaultTrackingModifiedEntitiesRevisionEntity.java,1,54
hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/instrument/InterceptFieldClassFileTransformer.java,1,50
hibernate-core/src/test/java/org/hibernate/test/type/descriptor/java/BigIntegerDescriptorTest.java,1,19
hibernate-core/src/main/java/org/hibernate/tuple/entity/VersionProperty.java,1,23
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/singleAssociatedNotAudited/Car.java,1,34
hibernate-entitymanager/src/main/java/org/hibernate/jpa/boot/internal/MappingFileDescriptorImpl.java,1,19
buildSrc/src/main/groovy/org/hibernate/build/gradle/util/JavaVersion.java,1,29
hibernate-core/src/test/java/org/hibernate/test/annotations/access/jpa/Course2.java,1,37
hibernate-core/src/test/java/org/hibernate/test/events/CallbackTest.java,1,92
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/JoinNamingRefIngEntity.java,1,75
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/manytomany/inverseToSuperclass/DetailSubclass2.java,1,14
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/single/relation/ParentIngEntity.java,1,78
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/internal/advisor/JpaGraphRootEntityReference.java,1,49
hibernate-core/src/test/java/org/hibernate/test/annotations/quote/Role.java,1,14
hibernate-core/src/test/java/org/hibernate/test/mapping/Table2.java,1,18
hibernate-core/src/main/java/org/hibernate/cfg/NamedSQLQuerySecondPass.java,1,91
hibernate-osgi/src/testClientBundle/java/org/hibernate/osgi/test/client/OsgiTestActivator.java,1,138
hibernate-entitymanager/src/main/java/org/hibernate/jpa/boot/internal/ByteArrayInputStreamAccess.java,1,25
hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/EntityManagerFactoryRegistry.java,1,79
hibernate-core/src/main/java/org/hibernate/bytecode/buildtime/spi/Logger.java,1,8
hibernate-core/src/test/java/org/hibernate/test/mapping/ConfId.java,1,54
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/strategy/NonStrictReadWriteEhcacheEntityRegionAccessStrategy.java,1,65
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/ManagedUpdateWithSession.java,1,3
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/reference/GreetingSetPO.java,1,58
hibernate-core/src/main/java/org/hibernate/annotations/GenericGenerator.java,1,15
hibernate-core/src/main/java/org/hibernate/sql/ordering/antlr/SortSpecification.java,1,25
hibernate-core/src/main/java/org/hibernate/annotations/Parent.java,1,10
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/internal/AttributeNodeImpl.java,1,209
hibernate-core/src/main/java/org/hibernate/engine/jdbc/batch/spi/package-info.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/reventity/CustomPropertyAccessRevEntity.java,1,62
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/mysql/Mappings.hbm.xml,1,209
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/joined/childrelation/ParentNotIngEntity.java,1,59
hibernate-core/src/main/java/org/hibernate/action/internal/CollectionRecreateAction.java,1,53
hibernate-core/src/main/java/org/hibernate/metadata/ClassMetadata.java,1,42
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/accesstype/Country.java,1,68
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/reventity/ExceptionListenerRevEntity.java,1,62
documentation/src/main/docbook/devguide/en-US/chapters/events/extras/jacc-event-reg-example.java,1,39
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/internal/advisor/AdviceNodeDescriptorCompositeReference.java,1,23
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/PropertyData.java,1,76
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/MakingPersistentWithSession.java,1,5
hibernate-core/src/main/java/org/hibernate/persister/walking/spi/AttributeDefinition.java,1,7
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditoverride/MixedOverrideEntity.java,1,57
hibernate-envers/src/main/java/org/hibernate/envers/AuditMappedBy.java,1,11
hibernate-core/src/test/java/org/hibernate/test/jpa/ql/FunctionKeywordTest.java,1,20
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/ids/CustomEnumUserType.java,1,63
hibernate-core/src/test/java/org/hibernate/test/annotations/array/Contest.java,1,43
hibernate-core/src/main/java/org/hibernate/dialect/DerbyTenSixDialect.java,1,10
hibernate-core/src/main/java/org/hibernate/tuple/Dom4jInstantiator.java,1,41
hibernate-core/src/test/java/org/hibernate/test/annotations/entity/Flight.java,1,36
hibernate-core/src/test/java/org/hibernate/property/Item.java,1,15
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionRefEntity2.java,1,85
hibernate-core/src/test/java/org/hibernate/test/orphan/one2one/fk/reversed/bidirectional/DeleteOneToOneOrphansTest.java,1,56
hibernate-core/src/test/java/org/hibernate/test/extralazy/Parent.java,1,19
hibernate-core/src/test/java/org/hibernate/engine/jdbc/dialect/internal/StandardDatabaseMetaDataDialectResolverTest.java,1,105
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/secondary/ids/SecondaryEmbIdTestEntity.java,1,74
hibernate-core/src/main/java/org/hibernate/annotations/ListIndexBase.java,1,4
hibernate-core/src/test/java/org/hibernate/test/annotations/manytoonewithformula/Language.java,1,28
hibernate-envers/src/main/java/org/hibernate/envers/DefaultRevisionEntity.java,1,58
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/CollectionChangeWorkUnit.java,1,68
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/ids/EmbIdWithCustomTypeTestEntity.java,1,53
hibernate-core/src/main/java/org/hibernate/internal/StaticFilterAliasGenerator.java,1,11
documentation/src/main/docbook/quickstart/tutorials/osgi/managed-jpa/src/main/resources/META-INF/persistence.xml,1,14
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditAtMethodSuperclassLevel/auditAllSubclass/AuditedAllSubclassEntity.java,1,58
hibernate-core/src/test/java/org/hibernate/test/queryplan/NativeSQLQueryReturnEqualsAndHashCodeTest.java,1,206
hibernate-core/src/test/java/org/hibernate/test/annotations/id/generationmappings/MinimalTableEntity.java,1,22
hibernate-core/src/main/java/org/hibernate/bytecode/instrumentation/internal/javassist/JavassistHelper.java,1,21
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/TypeDiscriminatorMetadata.java,1,6
hibernate-entitymanager/src/test/bundles/defaultpar/META-INF/persistence.xml,1,19
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/AuditWorkUnit.java,1,15
hibernate-core/src/main/java/org/hibernate/mapping/Set.java,1,60
hibernate-envers/src/test/java/org/hibernate/envers/test/EnversRunner.java,1,117
hibernate-core/src/main/java/org/hibernate/collection/spi/PersistentCollection.java,1,60
hibernate-entitymanager/src/main/java/org/hibernate/jpa/boot/archive/spi/ArchiveEntry.java,1,7
hibernate-core/src/test/java/org/hibernate/test/annotations/access/jpa/Thingy.java,1,14
hibernate-core/src/main/java/org/hibernate/engine/transaction/jta/platform/internal/AbstractJtaPlatform.java,1,105
hibernate-core/src/test/java/org/hibernate/test/hqlfetchscroll/NoIdentityHQLScrollFetchTest.java,1,11
hibernate-core/src/test/java/org/hibernate/test/lob/SerializableHolder.java,1,18
hibernate-core/src/test/java/org/hibernate/test/eviction/IsolatedEvictableEntity.java,1,14
hibernate-core/src/test/java/org/hibernate/test/orphan/one2one/fk/reversed/unidirectional/Employee.java,1,17
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/merge/GivenIdStrEntity.java,1,58
hibernate-core/src/test/java/org/hibernate/test/naturalid/mutable/MutableNaturalIdTest.java,1,420
hibernate-entitymanager/src/test/bundles/war/WEB-INF/classes/META-INF/persistence.xml,1,18
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditedAtSuperclassLevel/auditAllSubclass/AuditedAllSubclassEntity.java,1,58
hibernate-entitymanager/src/main/java/org/hibernate/jpa/boot/archive/internal/package-info.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/HibernateQuery.java,1,5
hibernate-core/src/main/java/org/hibernate/event/service/spi/EventListenerRegistry.java,1,14
hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/metamodel/AbstractType.java,1,21
hibernate-core/src/main/java/org/hibernate/engine/transaction/jta/platform/spi/JtaPlatformProvider.java,1,4
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetoone/unidirectional/UniRefIngMulIdEntity.java,1,68
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/joined/notownedrelation/Contact.java,1,43
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/manytoone/unidirectional/ManyToOneNotAuditedNullEntity.java,1,65
hibernate-core/src/test/java/org/hibernate/test/cascade/circle/MultiPathCircleCascadeCheckNullibilityFalseTest.java,1,10
hibernate-envers/src/main/java/org/hibernate/envers/event/spi/EnversListener.java,1,5
hibernate-core/src/main/java/org/hibernate/Version.java,1,16
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/util/ASTIterator.java,1,55
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/joined/relation/ReferencedEntity.java,1,50
hibernate-testing/src/main/java/org/hibernate/testing/byteman/BytemanHelper.java,1,32
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/regions/EhcacheQueryResultsRegion.java,1,13
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/criteria/ManipulationCriteriaTest.java,1,161
hibernate-core/src/main/java/org/hibernate/engine/transaction/jta/platform/spi/JtaPlatformResolver.java,1,7
hibernate-core/src/main/java/org/hibernate/persister/entity/BasicEntityPropertyMapping.java,1,33
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/StrIntTestEntity.java,1,75
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/sybase/Mappings.hbm.xml,1,227
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e3/b/Dependent.java,1,22
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/ids/SetRefIngEmbIdEntity.java,1,70
hibernate-core/src/test/java/org/hibernate/test/orphan/one2one/fk/composite/DeleteOneToOneOrphansTest.java,1,57
hibernate-core/src/test/java/org/hibernate/loader/EntityWithNonLazyCollectionResultSetProcessorTest.java,1,137
documentation/src/main/docbook/devguide/en-US/chapters/fetching/Fetching.xml,1,199
hibernate-core/src/test/java/org/hibernate/test/annotations/xml/ejb3/OrmVersion1SupportedTest.java,1,48
hibernate-core/src/test/java/org/hibernate/metamodel/binding/package-info.java,1,3
hibernate-core/src/main/java/org/hibernate/procedure/ParameterStrategyException.java,1,7
hibernate-core/src/main/java/org/hibernate/type/ByteType.java,1,56
hibernate-core/src/main/java/org/hibernate/annotations/Tables.java,1,10
hibernate-core/src/test/java/org/hibernate/test/lob/LongStringTest.java,1,75
hibernate-core/src/test/java/org/hibernate/test/orphan/one2one/fk/reversed/bidirectional/EmployeeInfo.java,1,22
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/noninverse/ContractVariationUnidir.hbm.xml,1,73
hibernate-core/src/main/java/org/hibernate/sql/ordering/antlr/CollationSpecification.java,1,3
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e4/b/DerivedIdentitySimpleParentSimpleDepMapsIdTest.java,1,96
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/ids/EmbIdTestEntity.java,1,56
hibernate-core/src/test/java/org/hibernate/test/annotations/embeddables/nested/Investment.java,1,29
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/singleAssociatedAudited/ReadEntityAssociatedAuditedTest.java,1,81
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/Plan.java,1,87
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/schemagen/Item.java,1,31
hibernate-core/src/main/java/org/hibernate/loader/entity/PaddedBatchingEntityLoaderBuilder.java,1,97
hibernate-core/src/main/java/org/hibernate/cfg/JPAIndexHolder.java,1,53
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/build/LoadPlanBuildingContext.java,1,5
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/detached/ListJoinColumnBidirectionalInheritanceRefIngEntity.java,1,84
hibernate-core/src/main/java/org/hibernate/dialect/ProgressDialect.java,1,33
hibernate-core/src/main/java/org/hibernate/bytecode/instrumentation/spi/AbstractFieldInterceptor.java,1,80
hibernate-core/src/main/java/org/hibernate/internal/util/xml/LocalXmlResourceResolver.java,1,98
hibernate-core/src/main/java/org/hibernate/integrator/spi/Integrator.java,1,15
hibernate-core/src/test/java/org/hibernate/test/optlock/OptimisticLockTest.java,1,141
hibernate-entitymanager/src/test/bundles/externaljar/META-INF/orm.xml,1,13
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/FakeBidirectionalRelationWorkUnit.java,1,160
hibernate-envers/src/main/java/org/hibernate/envers/SecondaryAuditTables.java,1,10
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/internal/advisor/AdviceStyle.java,1,5
hibernate-core/src/test/java/org/hibernate/test/event/collection/association/bidirectional/onetomany/BidirectionalOneToManyBagSubclassCollectionEventTest.java,1,12
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/predicate/ExistsPredicate.java,1,27
hibernate-core/src/main/java/org/hibernate/annotations/WhereJoinTable.java,1,10
hibernate-core/src/test/java/org/hibernate/metamodel/source/annotations/util/GenericTypeDiscoveryTest.java,1,143
hibernate-core/src/test/java/org/hibernate/test/orphan/one2one/fk/bidirectional/Employee.java,1,17
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/internal/DialectFactoryInitiator.java,1,16
hibernate-envers/src/main/java/org/hibernate/envers/internal/revisioninfo/RevisionInfoQueryCreator.java,1,36
hibernate-core/src/main/java/org/hibernate/cache/spi/access/package.html,1,40
hibernate-core/src/main/java/org/hibernate/annotations/Persister.java,1,9
hibernate-entitymanager/src/main/java/org/hibernate/jpa/spi/ParameterBind.java,1,6
hibernate-entitymanager/src/main/java/org/hibernate/jpa/event/spi/jpa/package-info.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/manytomany/ListOwningEntity.java,1,70
hibernate-entitymanager/src/test/resources/org/hibernate/jpa/test/graphs/named/basic/orm.xml,1,15
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/management/impl/EhcacheHibernateMBeanRegistration.java,1,8
hibernate-core/src/test/java/org/hibernate/test/annotations/embedded/WealthyPerson.java,1,17
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/single/childrelation/ChildIngEntity.java,1,61
hibernate-core/src/main/java/org/hibernate/result/internal/UpdateCountOutputImpl.java,1,16
hibernate-c3p0/src/test/java/org/hibernate/test/c3p0/IrrelevantEntity.java,1,25
hibernate-testing/src/main/java/org/hibernate/testing/cache/BaseRegion.java,1,50
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditparents/ChildSingleParentEntity.java,1,52
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/oneToManyAudited/Person.java,1,32
hibernate-core/src/test/java/org/hibernate/test/legacy/LegacyTestCase.java,1,87
hibernate-core/src/main/java/org/hibernate/event/spi/PreDeleteEvent.java,1,21
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/ids/CompositeDateIdTestEntity.java,1,55
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/reventity/trackmodifiedentities/ExtendedRevisionListener.java,1,8
hibernate-core/src/main/java/org/hibernate/sql/ConditionFragment.java,1,38
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/IntTestPrivSeqEntity.java,1,64
hibernate-core/src/test/java/org/hibernate/test/annotations/beanvalidation/BeanValidationProvidedFactoryTest.java,1,56
hibernate-core/src/main/java/org/hibernate/criterion/Distinct.java,1,57
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetoone/unidirectional/UniRefIngEntity.java,1,62
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/QueryParameterData.java,1,43
hibernate-core/src/main/java/org/hibernate/usertype/ParameterizedType.java,1,5
hibernate-core/src/test/java/org/hibernate/test/annotations/entity/NewCustomEntityMappingAnnotationsTest.java,1,25
documentation/src/main/docbook/devguide/en-US/chapters/fetching/extras/ProjectsForAnEmployeeCriteria.java,1,10
hibernate-core/src/main/java/org/hibernate/annotations/ColumnTransformers.java,1,10
hibernate-envers/src/main/java/org/hibernate/envers/internal/revisioninfo/DefaultTrackingModifiedEntitiesRevisionInfoGenerator.java,1,39
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/sameids/SameIdTestEntity1.java,1,54
hibernate-core/src/test/java/org/hibernate/metamodel/relational/ObjectNameTests.java,1,40
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetoone/bidirectional/BiRefEdEntity.java,1,66
documentation/src/main/docbook/devguide/en-US/extras/executeUpdate.java,1,9
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/criteria/subquery/UncorrelatedSubqueryTest.java,1,84
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/procedure/AnnotationTest.java,1,7
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/detached/DoubleListJoinColumnBidirectionalRefEdEntity2.java,1,79
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/collection/StringMapEntity.java,1,53
hibernate-envers/src/main/java/org/hibernate/envers/RevisionTimestamp.java,1,9
hibernate-core/src/test/java/org/hibernate/test/ops/CreateTest.java,1,181
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/mixed/entities/ActivityId.java,1,43
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditoverride/AuditedSpecialEntity.java,1,54
hibernate-core/src/main/java/org/hibernate/DuplicateMappingException.java,1,33
hibernate-core/src/main/java/org/hibernate/engine/spi/CascadeStyles.java,1,230
hibernate-core/src/test/java/org/hibernate/test/queryhint/QueryHintTest.java,1,115
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/modifiedflags/entities/WithModifiedFlagReferencingEntity.java,1,70
documentation/src/main/docbook/devguide/en-US/chapters/fetching/extras/Project.java,1,8
hibernate-core/src/main/java/org/hibernate/engine/jdbc/WrappedClob.java,1,5
hibernate-core/src/test/java/org/hibernate/test/annotations/beanvalidation/Tv.java,1,47
hibernate-core/src/main/java/org/hibernate/cache/spi/QueryCacheFactory.java,1,10
hibernate-core/src/main/java/org/hibernate/EntityMode.java,1,24
documentation/src/main/docbook/quickstart/tutorials/osgi/unmanaged-jpa/src/main/java/org/hibernate/osgitest/entity/DataPoint.java,1,23
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/AnnotationsMetadataReader.java,1,123
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/flush/DoubleFlushAddDel.java,1,34
hibernate-core/src/main/java/org/hibernate/engine/spi/NonFlushedChanges.java,1,5
hibernate-core/src/main/java/org/hibernate/metamodel/binding/AbstractPluralAttributeBinding.java,1,261
hibernate-core/src/main/java/org/hibernate/criterion/EmptyExpression.java,1,10
hibernate-core/src/test/java/org/hibernate/test/annotations/quote/QuoteGlobalTest.java,1,59
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/manytomany/sametable/ParentEntity.java,1,95
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/NamingTestEntity1.java,1,63
hibernate-core/src/main/java/org/hibernate/type/PrimitiveCharacterArrayNClobType.java,1,12
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/component/MiddleEmbeddableComponentMapper.java,1,106
hibernate-core/src/main/java/org/hibernate/annotations/Generated.java,1,10
hibernate-core/src/main/java/org/hibernate/engine/transaction/synchronization/spi/SynchronizationCallbackCoordinator.java,1,9
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/ids/MulIdNaming.java,1,52
hibernate-core/src/test/java/org/hibernate/test/annotations/embeddables/DollarValue.java,1,14
hibernate-core/src/test/java/org/hibernate/test/annotations/embedded/CorpType.java,1,25
hibernate-core/src/main/java/org/hibernate/bytecode/spi/InstrumentedClassLoader.java,1,36
hibernate-core/src/main/java/org/hibernate/bytecode/instrumentation/spi/package-info.java,1,1
hibernate-core/src/test/java/org/hibernate/test/fetchprofiles/join/selfReferencing/JoinSelfReferentialFetchProfileTest.java,1,22
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/reventity/TestExceptionRevisionListener.java,1,7
documentation/src/main/docbook/quickstart/en-US/content/tutorial_envers.xml,1,94
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/TestHelper.java,1,30
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/tableperclass/abstractparent/EffectiveEntity1.java,1,18
hibernate-core/src/main/java/org/hibernate/metamodel/source/annotations/xml/filter/AbstractAnnotationFilter.java,1,44
hibernate-core/src/main/java/org/hibernate/metamodel/source/hbm/TimestampAttributeSourceImpl.java,1,144
hibernate-core/src/main/java/org/hibernate/engine/jdbc/spi/SqlStatementLogger.java,1,43
hibernate-core/src/main/java/org/hibernate/engine/jdbc/batch/internal/package-info.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/ContainsWithSession.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/ejb3configuration/InterceptorTest.java,1,134
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/NaturalIdLoading.java,1,22
hibernate-core/src/test/java/org/hibernate/IrrelevantEntity.java,1,25
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/single/discriminatorformula/ParentEntity.java,1,77
hibernate-testing/src/main/java/org/hibernate/testing/cache/NonstrictReadWriteCollectionRegionAccessStrategy.java,1,16
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/criteria/basic/Payment.java,1,41
hibernate-core/src/test/java/org/hibernate/test/annotations/xml/hbm/BImpl.java,1,19
hibernate-core/src/test/java/org/hibernate/test/annotations/query/Attrvalue.java,1,23
