entity,n-authors,n-revs
hibernate-core/src/{matrix => test}/java/org/hibernate/test/lob/SerializableTypeTest.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/data/DateTestEntity.java,1,1
hibernate-ehcache/src/test/java/org/hibernate/test/cache/ehcache/EhCacheTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/queryplan/Person.java,1,1
documentation/src/main/style/images/images/org/hibernate/docbook/important.svg,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/deletetransient/Person.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/basic/NotVersioned.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/entity/Address.java,1,1
documentation/src/main/style/images/images/org/hibernate/docbook/callouts/9.png,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/entitymode/map/subclass/SubclassDynamicMapTest.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/component/MiddleMapKeyPropertyComponentMapper.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/connection/DataSourceInjectionTest.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/Manufacturer.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/with_join_example.txt,1,1
hibernate-core/src/main/java/org/hibernate/engine/transaction/jta/platform/internal/StandardJtaPlatformResolver.java,1,1
hibernate-core/src/main/java/org/hibernate/exception/LockTimeoutException.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/manytomany/Store.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/polymorphism/PolymorphismTest.java,1,1
hibernate-core/src/test/java/org/hibernate/loader/EntityWithNonLazyOneToManyListResultSetProcessorTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/subselectfetch/SubselectFetchTest.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/BasicSetWithMulId.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/accesstype/FieldAccessTypeEntity.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/boot/spi/ClassDescriptor.java,1,1
hibernate-core/src/main/java/org/hibernate/bytecode/buildtime/spi/ExecutionException.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/multiple_root_entity_ref_example.txt,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/strategy/ValidityAuditStrategyManyToManyTest.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/onetomany/detached/DoubleJoinColumnBidirectionalList.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/ops/NumberedNode.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa}/criteria/ListJoinImplementor.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/single/notownedrelation/PersonalContact.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/lock/LockTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cascade/multicircle/nonjpa/sequence/C.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/JoinNamingRefIngEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/{service => engine/transaction}/jta/platform/internal/TransactionManagerBasedSynchronizationStrategy.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/performance/InsertsOneTransactionPerformance.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/Radio.hbm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/indexcoll/Atmosphere.java,1,1
hibernate-core/src/main/java/org/hibernate/tuple/component/{AbstractCompositionDefinition.java => AbstractCompositionAttribute.java},1,1
hibernate-core/src/matrix/java/org/hibernate/test/lob/LongStringTest.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/{packaging/internal/JarVisitorFactory.java => boot/archive/internal/ArchiveHelper.java},1,1
hibernate-core/src/main/java/org/hibernate/{service => engine/transaction}/jta/platform/internal/ResinJtaPlatform.java,1,1
hibernate-core/src/test/java/org/hibernate/test/flush/TestAutoFlushBeforeQueryExecution.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/mappedsuperclass/intermediate/AccountBase.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/target/Luggage.java,1,1
hibernate-core/src/main/java/org/hibernate/proxy/dom4j/Dom4jLazyInitializer.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/singleAssociatedNotAudited/ReadEntityAssociatedNotAuditedTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/lob/ImageTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/version/db/User.java,1,1
hibernate-testing/src/main/java/org/hibernate/testing/async/Executable.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/entities/IntNoAutoIdTestEntity.java,1,1
buildSrc/src/main/groovy/org/hibernate/gradle/testing/database/IvyXmlDependency.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/annotations/id/generationmappings/DedicatedSequenceEntity1.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/component/basic/OptionalComponent.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/proxy/CollectionProxy.java,1,1
hibernate-testing/src/main/java/org/hibernate/testing/cache/BaseRegionAccessStrategy.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/proxy/DataPoint.hbm.xml,1,1
release/src/javadoc/stylesheet.css,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/jpa/MyEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/cfg/IndexColumn.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/exception/User.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/propertyref/basic/PropertyRefTest.java,1,1
hibernate-entitymanager/src/test/bundles/war/WEB-INF/classes/META-INF/persistence.xml,1,1
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/util/package-info.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/superclass/auditoverride/ClassOverrideAuditedEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/embedded/InternetProvider.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedEnumSet.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/AuditOverrides.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditparents/MappedGrandparentEntity.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/emops/MergeTest.java,1,1
hibernate-core/src/main/java/org/hibernate/action/internal/package-info.java,1,1
hibernate-core/src/main/java/org/hibernate/{service => engine}/jdbc/dialect/internal/AbstractDialectResolver.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/internal/EntityGraphImpl.java,1,1
hibernate-entitymanager/src/test/bundles/excludehbmpar/META-INF/orm2.xml,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/naming/ids/JoinMulIdNaming.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/version/db/DbVersionTest.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/annotations/cascade/PersonPair.java,1,1
hibernate-core/src/main/java/org/hibernate/dialect/TypeNames.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/criteria/Bar.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/SecondaryAuditTable.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/cacheable/annotation/ConfigurationTest.java,1,1
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/noninverse/EntityWithNonInverseManyToManyTest.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/ejb/boot/internal/HibernatePersistenceProvider.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Zoo.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/query/Chaos.java,1,1
hibernate-core/src/test/java/org/hibernate/loader/EncapsulatedCompositeIdResultSetProcessorTest.java,1,1
hibernate-core/src/main/java/org/hibernate/dialect/DerbyTenFiveDialect.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/fetchprofiles/join/CourseOffering.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/event/collection/ParentWithCollection.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/cascade/multicircle/C.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/stateless/Org.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/unionsubclass/alias/SellCarTest.java,1,1
hibernate-core/src/test/java/org/hibernate/test/onetomany/AbstractVersionedRecursiveBidirectionalOneToManyTest.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/manytomany/inverseToSuperclass/Master.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/configuration/{ => internal}/metadata/QueryGeneratorBuilder.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/inheritance/joined/relation/PolymorphicCollection.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/naturalid/nullable/D.java,1,1
hibernate-core/src/main/java/org/hibernate/jdbc/package.html,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/orphan/one2one/fk/composite/EmployeeInfo.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/inheritance/SubclassTest.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/entities/onetomany/detached/ListJoinColumnBidirectionalInheritanceRefEdParentEntity.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/pack/war/package-info.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa}/criteria/path/SingularAttributeJoin.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/inheritance/joined/SwimmingPool.java,1,1
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/nonstop/NonstopAwareCollectionRegionAccessStrategy.java,1,1
hibernate-core/src/test/java/org/hibernate/loader/{AssociationResultSetProcessorTest.java => EntityAssociationResultSetProcessorTest.java},1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/component/basic2/Name.java,1,1
hibernate-core/src/main/java/org/hibernate/type/TrueFalseType.java,1,1
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/noninverse/EntityWithNonInverseOneToManyUnidirTest.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/onetomany/detached/BasicDetachedSet.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cascade/circle/identity/E.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/callbacks/CountryChecker.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/data/LobTestEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/engine/spi/IdentifierValue.java,1,1
hibernate-entitymanager/src/test/resources/org/hibernate/{ejb => jpa}/test/jee/valid-orm-1.xml,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/PropertyData.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/cascade/FetchTest.java,1,1
hibernate-testing/src/main/java/org/hibernate/testing/junit4/FailureExpectedHandler.java,1,1
hibernate-core/src/main/java/org/hibernate/metamodel/binding/AssociationAttributeBinding.java,1,1
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/DoubleTypeDescriptor.java,1,1
hibernate-core/src/main/java/org/hibernate/boot/registry/selector/spi/package-info.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/annotations/cascade/multicircle/nonjpa/identity/AbstractEntity.java,1,1
shared/javadoc/images/tab.gif,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/formulajoin/FormulaJoinTest.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/strategy/ValidTimeAuditStrategy.java,1,1
hibernate-core/src/main/java/org/hibernate/cfg/annotations/reflection/XMLContext.java,1,1
hibernate-core/src/main/java/org/hibernate/proxy/AbstractSerializableProxy.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cascade/multicircle/nonjpa/identity/G.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/inheritance/joined/ParentEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/deletetransient/DeleteTransientEntityTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/VariousKeywordPropertyEntity.hbm.xml,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/inheritance/tableperclass/childrelation/ChildIngEntity.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/cascade/multilevel/Bottom.java,1,1
hibernate-core/src/test/java/org/hibernate/test/subselect/{Employeegroup.java => EmployeeGroup.java},1,1
hibernate-core/src/test/java/org/hibernate/test/onetomany/RecursiveBidirectionalOneToManyNoCacheTest.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/cascade/Troop2.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/Order.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/cascade/multicircle/AbstractEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/inheritance/singletable/PaperTrash.java,1,1
hibernate-core/src/main/java/org/hibernate/service/selector/spi/StrategySelectionException.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/manytomany/ManPk.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/lob/ImageHolder.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/{internal/event => event/spi}/jpa/Callback.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/ids/CompositeIds.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/onetomany/ids/SetRefEdEmbIdEntity.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/xml/sequences/Light.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/orphan/one2one/pk/unidirectional/Mapping.hbm.xml,1,1
hibernate-core/src/test/java/org/hibernate/metamodel/relational/ObjectNameTests.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/multiplerelations/Person.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/propertyref/component/complete/CompleteComponentPropertyRefTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/cascade/MultiPathCascade.hbm.xml,1,1
hibernate-envers/src/main/java/org/hibernate/envers/entities/mapper/relation/query/AbstractRelationQueryGenerator.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/sql/hand/custom/sybase/SybaseCustomSQLTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/array/Contest.java,1,1
hibernate-core/src/main/java/org/hibernate/type/ArrayType.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/BaseEnversJPAFunctionalTestCase.java,1,1
hibernate-core/src/test/java/org/hibernate/test/readonly/Info.java,1,1
hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/FloatTypeDescriptor.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/oneToManyAudited/ReadEntityWithAuditedCollectionTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/bidi/AuctionTest2.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/idclassgeneratedvalue/Simple2.java,1,1
hibernate-core/src/test/java/org/hibernate/test/criteria/TestObject.hbm.xml,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/onetomany/detached/BasicDetachedSetWithEmbId.java,1,1
hibernate-core/src/main/java/org/hibernate/engine/jdbc/batch/spi/package-info.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/ops/SimpleEntity.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/index/jpa/Importer.java,1,1
hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/ValidationMode.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/cacheable/annotation/ExplicitlyCacheableEntity.java,1,1
hibernate-core/src/test/java/org/hibernate/test/readonly/Container.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/batch/DataPoint.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/immutable/ContractVariation.hbm.xml,1,1
hibernate-core/src/main/java/org/hibernate/loader/spi/AfterLoadAction.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/instrument/cases/TestInjectFieldInterceptorExecutable.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/propertyref/component/complete/Person.java,1,1
hibernate-core/src/main/java/org/hibernate/cfg/ExtendedMappings.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/RevisionTypeAuditExpression.java,1,1
hibernate-core/src/main/java/org/hibernate/engine/jdbc/{internal => spi}/TypeSearchability.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/UseIdentifierRollbackTest.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/a/Employee.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/AnnotationsMetadataReader.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/any/StringProperty.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/onetoone/bidirectional/ids/BiMulIdRefEdEntity.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/Distributor.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/ops/Employee.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa}/criteria/predicate/ComparisonPredicate.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/lob/BlobLocatorTest.java,1,1
hibernate-entitymanager/src/matrix/java/org/hibernate/ejb/test/emops/FlushTest.java,1,1
{hibernate-core/src/test/java/org/hibernate => hibernate-testing/src/main/java/org/hibernate/testing/env}/TestingDatabaseInfo.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/cascade/Author.java,1,1
hibernate-core/src/test/java/org/hibernate/test/onetomany/AbstractRecursiveBidirectionalOneToManyTest.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/StrTestPrivSeqEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/secure/internal/{JACCPreInsertEventListener.java => JaccPreInsertEventListener.java},1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/BasicList.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/sql/hand/Order.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/accesstype/ImmutableClassAccessType.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/idmanytoone/CardKey.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/entity_type_exp_example.txt,1,1
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/secure/spi/GrantedPermission.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/manytoone/bidirectional/ImplicitMappedByTest.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/lock/QueryLockingTest.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditparents/ChildCompleteEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/joinedsubclass/Customer.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/entities/ids/ManyToOneNotAuditedEmbId.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa}/criteria/path/PluralAttributeJoinSupport.java,1,1
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/internal/DialectFactoryInitiator.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/referencedcolumnname/Luggage.java,1,1
hibernate-core/src/main/java/org/hibernate/usertype/ParameterizedType.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/QueryParameterData.java,1,1
hibernate-core/src/main/java/org/hibernate/engine/config/internal/ConfigurationServiceInitiator.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/inheritance/VegetablePk.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/CollectionRefEdEntity.java,1,1
hibernate-ehcache/src/test/java/org/hibernate/test/cache/ehcache/EhCacheRegionFactoryImpl.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/graph/TopologicalSort.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/embedded/many2one/Person.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/onetomany/CollectionRefIngEntity.java,1,1
documentation/src/main/docbook/quickstart/tutorials/osgi/unmanaged-native/src/main/resources/ehcache.xml,1,1
hibernate-envers/src/main/java/org/hibernate/envers/event/{ => spi}/EnversPostUpdateEventListenerImpl.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/{ => internal}/synchronization/AuditProcessManager.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/propertyref/component/complete/Mapping.hbm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Order.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/lob/MaterializedBlobMappings.hbm.xml,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/access/jpa/User.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/OneToManyNotAuditedNullEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/tableperclass/Machine.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/query/Attrvalue.java,1,1
hibernate-envers/src/{matrix => test}/resources/mappings/entityNames/manyToManyAudited/mappings.hbm.xml,1,1
hibernate-core/src/main/java/org/hibernate/cfg/PropertyHolder.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableNaming.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/sorted/Search.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/onetoone/bidirectional/ids/EmbIdBidirectional.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/multiple_root_entity_ref_example2.txt,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/access/jpa/Square.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/RelatedAuditExpression.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/quote/QuoteGlobalTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/inheritance/joined/Document.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Department.java,1,1
hibernate-entitymanager/src/main/resources/org/hibernate/jpa/persistence_2_1.xsd,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/readonly/Enrolment.hbm.xml,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/superclass/auditAtMethodSuperclassLevel/auditMethodSubclass/MappedSubclassingMethodAuditedTest.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/ejb3configuration/ExceptionInterceptor.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/collection/custom/basic/UserCollectionTypeTest.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/{ => internal}/entities/mapper/id/EmbeddedIdMapper.java,1,1
hibernate-entitymanager/src/matrix/java/org/hibernate/ejb/test/cascade/multicircle/C.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/manytomany/MapOwningEntity.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/configuration/{ => internal}/metadata/MetadataTools.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/entity/Bid.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/inheritance/union/SubclassTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/sql/hand/custom/sybase/Mappings.hbm.xml,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/from_root_methods.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/mapcompelem/MapCompositeElementTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/unionsubclass2/Person.hbm.xml,1,1
hibernate-core/src/main/java/org/hibernate/sql/MckoiCaseFragment.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/data/EnumTestEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/mixed/MixedTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/sql/hand/custom/CustomStoredProcTestSupport.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/serialization/SerializingCollection.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/proxy/MapProxy.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/onetomany/inverseToSuperclass/DetailSubclass.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/naturalid/immutableentity/ImmutableEntityNaturalIdTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/typeoverride/StoredPrefixedStringType.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/ejb/metamodel/ThingWithQuantity.java,1,1
hibernate-core/src/test/java/org/hibernate/test/deletetransient/Note.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/{ => internal}/entities/mapper/relation/OneToOneNotOwningMapper.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/exception/Music.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/ejb/test/{metadata => metagen}/mappedsuperclass/idclass/ProductAttribute.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/emops/cascade/B1.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/immutable/entitywithmutablecollection/noninverse/VersionedEntityWithNonInverseOneToManyJoinTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/manytomany/WomanPk.java,1,1
hibernate-core/src/test/java/org/hibernate/test/lob/SerializableHolder.java,1,1
hibernate-core/src/main/java/org/hibernate/criterion/SizeExpression.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/referencedcolumnname/Vendor.java,1,1
hibernate-core/src/test/java/org/hibernate/test/jpa/naturalid/ClassWithIdentityColumn.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Truck.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/event/{ => spi}/EnversPostInsertEventListenerImpl.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/flush/DoubleFlushModMod.java,1,1
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/SuperEntity.java,1,1
