entity,author,author-revs,total-revs
hibernate-core/src/{matrix => test}/java/org/hibernate/test/fetchprofiles/join/Enrollment.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/fetchprofiles/join/JoinFetchProfileTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/fetchprofiles/join/Mappings.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/fetchprofiles/join/Student.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Category.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Category.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Department.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Department.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/DynamicFilterTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/LineItem.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/LineItem.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Order.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Order.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Product.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Product.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Salesperson.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/Salesperson.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/defs.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/hql/Basic.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/hql/BasicFilteredBulkManipulationTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/hql/Customer.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/hql/Employee.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/hql/Joined.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/hql/JoinedFilteredBulkManipulationTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/hql/Person.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/hql/User.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/filter/hql/filter-defs.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/flush/Author.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/flush/Book.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/flush/Publisher.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/flush/TestAutoFlushBeforeQueryExecution.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/flush/TestCollectionInitializingDuringFlush.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/flush/UnrelatedEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/formulajoin/Detail.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/formulajoin/FormulaJoinTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/formulajoin/Master.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/formulajoin/Master.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generated/AbstractGeneratedPropertyTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generated/ComponentOwner.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generated/ComponentOwner.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generated/GeneratedPropertyEntity.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generated/GeneratedPropertyEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generated/MSSQLGeneratedPropertyEntity.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generated/PartiallyGeneratedComponentTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generated/TimestampGeneratedValuesWithCachingTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generated/TriggerGeneratedValuesWithCachingTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generated/TriggerGeneratedValuesWithoutCachingTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/identity/IdentityGeneratedKeysTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/identity/MyChild.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/identity/MyEntity.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/identity/MyEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/identity/MySibling.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/select/MyEntity.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/select/MyEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/select/SelectGeneratorTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/seqidentity/MyEntity.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/seqidentity/MyEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/seqidentity/SequenceIdentityTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/ASTParserLoadingOrderByTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/ASTParserLoadingTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Address.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Animal.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Animal.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/BooleanLiteralEntity.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/BooleanLiteralEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/BulkManipulationTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Car.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Cat.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/ClassicTranslatorTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Classification.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/ClassificationType.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/ComponentContainer.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/ComponentContainer.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/CompositeIdEntity.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/CompositeIdEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/CrazyCompositeKey.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/CrazyIdFieldNames.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/CriteriaClassicAggregationReturnTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/CriteriaHQLAlignmentTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Dog.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/DomesticAnimal.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/EJBQLTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/EntityWithArgFunctionAsColumn.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/EntityWithCrazyCompositeKey.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/EntityWithCrazyCompositeKey.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/EntityWithFunctionAsColumnHolder.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/EntityWithNoArgFunctionAsColumn.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/FooBarCopy.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/FunctionNameAsColumnTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/FunctionNamesAsColumns.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/HQLTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/HeresAnotherCrazyIdFieldName.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/HqlParserTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Human.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Image.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Image.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/IntegerVersioned.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Joiner.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/KeyManyToOneEntity.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/KeyManyToOneEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/KeyManyToOneKeyEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Lizard.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Mammal.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/MoreCrazyIdFieldNameStuffEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Name.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/PettingZoo.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Pickup.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/QueryTranslatorTestCase.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Reptile.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/SUV.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/ScrollableCollectionFetchingTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/SimpleAssociatedEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/SimpleEntityWithAssociation.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/SimpleEntityWithAssociation.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/StateProvince.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/TimestampVersioned.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Truck.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/User.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/VariousKeywordPropertyEntity.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/VariousKeywordPropertyEntity.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Vehicle.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Vehicle.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Versions.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/WithClauseTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Zoo.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/joinedSubclass/Employee.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/joinedSubclass/JoinedSubclassBulkManipTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/joinedSubclass/Person.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/Car.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/Car.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/MultipleHiLoPerTableGeneratorTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/Plane.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/Plane.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/Product.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/Product.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/Radio.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/Radio.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/UseIdentifierRollbackTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/uuid/sqlrep/Node.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/uuid/sqlrep/Node.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/uuid/sqlrep/Node2.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/uuid/sqlrep/sqlbinary/UUIDBinaryTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/uuid/sqlrep/sqlchar/UUIDCharTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/uuid/strategy/CustomStrategyTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/uuid/strategy/Node.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/uuid/strategy/Node.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idbag/Group.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idbag/IdBagTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idbag/User.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idbag/UserGroup.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idclass/Customer.hbm.xml,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idclass/Customer.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idclass/CustomerId.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idclass/FavoriteCustomer.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idclass/IdClassTest.java,Steve Ebersole,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idgen/biginteger/increment/BigIntegerIncrementGeneratorTest.java,Steve Ebersole,1,1
